204.3693,0.0107,204.3002,-0.0283
204.2689,0.0212,204.2991,-0.0294
204.1315,0.0046,204.2946,-0.0352
204.3165,0.0232,204.2948,-0.0346
204.6151,0.0193,204.3025,-0.0244
204.5728,-0.0038,204.3091,-0.016
204.3191,-0.0275,204.3091,-0.0162
204.0945,-0.0104,204.3036,-0.0235
204.1051,-0.0145,204.2984,-0.0304
204.335,0.0109,204.299,-0.0295
204.2795,0.0029,204.2982,-0.0304
204.2081,0.001,204.2956,-0.0336
204.3535,0.0178,204.2968,-0.0319
204.1579,0.0135,204.293,-0.0366
204.0522,0.0244,204.2866,-0.0446
204.2293,-0.011,204.2847,-0.0469
204.5886,0.0091,204.2919,-0.0374
204.3085,-0.0298,204.2919,-0.0375
204.2029,-0.0082,204.2893,-0.0409
204.0628,-0.0019,204.2832,-0.0486
204.2372,-0.0151,204.2816,-0.0507
204.3244,0.0152,204.2822,-0.0496
204.1579,0.0254,204.2785,-0.0538
204.1896,0.0304,204.2758,-0.0568
204.1923,-0.0014,204.2731,-0.06
204.1764,-0.0198,204.2701,-0.0638
204.3403,-0.0134,204.2713,-0.0621
204.0787,-0.0133,204.2658,-0.069
204.549,0.0006,204.2722,-0.0603
204.2134,-0.0174,204.2702,-0.0629
204.2081,-0.0041,204.268,-0.0654
204.6415,-0.0124,204.2767,-0.0539
204.7524,0.0106,204.2881,-0.0388
204.2583,0.0161,204.287,-0.0399
204.5886,-0.005,204.2942,-0.0305
204.1474,0.0005,204.2902,-0.0355
204.0364,0.0103,204.2835,-0.0439
204.2795,-0.0018,204.2829,-0.0444
204.4195,-0.0087,204.2859,-0.0404
204.3138,0.0093,204.2862,-0.0398
203.8171,0.0153,204.2741,-0.0551
204.3191,0.018,204.2747,-0.0539
204.6494,0.0169,204.2835,-0.042
204.5543,0.0063,204.2899,-0.0335
204.2821,-0.0301,204.2894,-0.0343
204.1421,-0.0131,204.2854,-0.0395
204.3085,-0.0104,204.2856,-0.0391
204.2795,0.0106,204.285,-0.0395
204.3984,-0.0082,204.2875,-0.0362
204.327,-0.0083,204.2881,-0.0353
204.2531,0.0234,204.2869,-0.0365
204.0681,-0.0153,204.2811,-0.044
204.3957,-0.0103,204.2835,-0.0407
204.3693,0.015,204.2852,-0.038
204.2716,0.0006,204.2845,-0.0387
204.2029,0.0162,204.2821,-0.0415
204.5358,0.0115,204.2881,-0.0335
204.2346,0.0178,204.2864,-0.0353
204.2557,0.0225,204.2853,-0.0363
204.2372,-0.0222,204.2837,-0.0383
204.2716,0.0063,204.2831,-0.0389
204.1606,0.0021,204.2796,-0.0432
204.1949,0.0107,204.277,-0.0461
204.364,0,204.2788,-0.0436
204.1157,0.0198,204.2742,-0.049
204.3376,-0.0045,204.2754,-0.0473
204.1394,-0.0163,204.2715,-0.0522
204.5278,0.0012,204.2774,-0.0442
204.1817,0.0104,204.2746,-0.0475
204.1236,-0.0007,204.2703,-0.0527
204.2478,0.0164,204.2692,-0.0536
204.0522,-0.021,204.2633,-0.0612
204.6864,0.0437,204.2733,-0.0474
204.1421,-0.0115,204.2695,-0.0521
204.2557,-0.0119,204.2687,-0.053
204.3138,0.0379,204.2693,-0.0515
204.2108,-0.0139,204.2673,-0.0538
204.2372,-0.004,204.266,-0.0552
204.1949,-0.0249,204.2637,-0.0581
204.1685,0.0037,204.2607,-0.0615
204.1923,0.014,204.2584,-0.0639
204.0496,0.0118,204.2525,-0.071
204.2108,0.0202,204.2508,-0.0725
204.0311,0.0099,204.2446,-0.08
204.2821,0.0264,204.2447,-0.079
204.2002,0.0275,204.2428,-0.0806
204.1817,0.013,204.2405,-0.083
204.2293,-0.0021,204.2394,-0.0838
204.0338,0.0056,204.2334,-0.0909
204.5437,0.0632,204.2403,-0.0808
204.2716,0.0472,204.2403,-0.0797
203.9994,0.0618,204.2335,-0.0874
204.2293,0.0313,204.2325,-0.0877
204.5358,0.0519,204.2393,-0.0779
204.5094,0.0603,204.2453,-0.069
204.4592,0.0921,204.25,-0.0615
204.2134,0.1175,204.2485,-0.0619
204.5411,0.1042,204.2552,-0.0517
204.3323,0.1044,204.2567,-0.0485
204.1764,0.1434,204.2542,-0.0499
204.0549,0.1345,204.2487,-0.0553
204.6335,0.1453,204.2579,-0.0418
204.1157,0.1523,204.2539,-0.0451
204.2399,0.1798,204.2531,-0.0441
204.1923,0.2161,204.2512,-0.0442
204.1764,0.2427,204.2489,-0.0445
204.3244,0.2546,204.2504,-0.0398
204.2583,0.3179,204.2502,-0.0367
204.2874,0.3077,204.2508,-0.0327
204.6124,0.3207,204.2596,-0.0181
204.327,0.369,204.2611,-0.0125
204.0972,0.3372,204.2569,-0.0147
204.5516,0.39,204.2642,-0.0015
204.1817,0.3522,204.2622,-0.0008
204.726,0.3065,204.2738,0.0171
204.7419,0.3193,204.2858,0.0353
204.3006,0.2706,204.2865,0.0385
204.3587,0.2797,204.2887,0.0435
204.4222,0.2901,204.2925,0.0507
204.2531,0.256,204.2921,0.052
204.6468,0.2378,204.3015,0.0659
204.3931,0.2528,204.3045,0.0714
204.5622,0.2286,204.3117,0.0822
204.7419,0.1732,204.3233,0.098
204.5622,0.1745,204.3302,0.1077
204.7974,0.1327,204.343,0.1244
204.5596,0.1844,204.3497,0.1336
204.5067,0.2148,204.355,0.1412
204.2636,0.1452,204.3541,0.1401
204.3403,0.08,204.3551,0.1408
204.4195,0.024,204.3581,0.1436
204.3508,0.0576,204.3594,0.1443
204.5199,0.0795,204.3648,0.1507
204.6811,0.0564,204.3742,0.1619
204.2874,-0.0087,204.3736,0.1595
204.7445,-0.0488,204.3845,0.1715
204.5384,-0.0615,204.39,0.1764
204.3693,-0.0179,204.3912,0.1762
204.7472,-0.0047,204.4019,0.1882
204.3455,-0.0659,204.4023,0.1864
204.9374,-0.1117,204.4175,0.2032
204.512,-0.1367,204.4219,0.2057
204.7181,-0.1405,204.4313,0.2146
204.4565,-0.145,204.434,0.2148
204.6864,-0.127,204.4425,0.2225
204.5781,-0.1742,204.448,0.226
204.8872,-0.2249,204.4612,0.2389
204.5358,-0.3452,204.4654,0.2388
204.8608,-0.5189,204.4776,0.2474
